Sl No.,Timestamp,Source,Destination,Volume,Protocol
2833,2015-10-20 16:07:13 Z,10.10.10.30,10.10.10.10,2,tcp
2834,2015-10-20 16:07:14 Z,10.10.10.30,10.10.10.10,2,tcp
2835,2015-10-20 16:07:15 Z,10.10.10.30,10.10.10.10,2,tcp
2836,2015-10-20 16:07:16 Z,10.10.10.30,10.10.10.10,2,tcp
2837,2015-10-20 16:07:17 Z,10.10.10.30,10.10.10.10,2,tcp
2838,2015-10-20 16:07:18 Z,10.10.10.30,10.10.10.10,2,tcp
2839,2015-10-20 16:07:19 Z,10.10.10.30,10.10.10.10,6,tcp
2840,2015-10-20 16:07:20 Z,10.10.10.30,10.10.10.10,6,tcp
2841,2015-10-20 16:07:21 Z,10.10.10.30,10.10.10.10,6,tcp
2842,2015-10-20 16:07:21 Z,192.168.89.2,8.8.8.8,1,udp
2843,2015-10-20 16:07:22 Z,10.10.10.30,10.10.10.10,6,tcp
2844,2015-10-20 16:07:23 Z,10.10.10.30,10.10.10.10,6,tcp
2845,2015-10-20 16:07:24 Z,10.10.10.10,10.10.10.30,4,tcp
2846,2015-10-20 16:07:24 Z,10.10.10.10,10.10.10.30,3,tcp
2847,2015-10-20 16:07:24 Z,10.10.10.10,10.10.10.30,6,tcp
2848,2015-10-20 16:07:24 Z,10.10.10.10,10.10.10.30,3,tcp
2849,2015-10-20 16:07:24 Z,10.10.10.10,10.10.10.30,7,tcp
2850,2015-10-20 16:07:24 Z,10.10.10.10,10.10.10.30,5,tcp
2851,2015-10-20 16:07:24 Z,10.10.10.10,10.10.10.30,7,tcp
2852,2015-10-20 16:07:24 Z,10.10.10.10,10.10.10.30,2,tcp
2853,2015-10-20 16:07:24 Z,10.10.10.10,10.10.10.30,3,tcp
2854,2015-10-20 16:07:24 Z,10.10.10.30,10.10.10.10,6,tcp
2855,2015-10-20 16:07:25 Z,10.10.10.10,10.10.10.30,7,tcp
2856,2015-10-20 16:07:25 Z,10.10.10.30,10.10.10.10,6,tcp
2857,2015-10-20 16:07:26 Z,10.10.10.10,10.10.10.30,7,tcp
2858,2015-10-20 16:07:26 Z,10.10.10.30,10.10.10.10,6,tcp
2859,2015-10-20 16:07:27 Z,10.10.10.30,10.10.10.10,6,tcp
2860,2015-10-20 16:07:28 Z,10.10.10.10,10.10.10.30,7,tcp
2861,2015-10-20 16:07:28 Z,10.10.10.10,10.10.10.30,7,tcp
2862,2015-10-20 16:07:28 Z,10.10.10.30,10.10.10.10,6,tcp
2863,2015-10-20 16:07:29 Z,10.10.10.30,10.10.10.10,6,tcp
2864,2015-10-20 16:07:30 Z,10.10.10.10,10.10.10.30,7,tcp
2865,2015-10-20 16:07:30 Z,10.10.10.30,10.10.10.10,6,tcp
2866,2015-10-20 16:07:31 Z,192.168.89.2,8.8.8.8,1,udp
2867,2015-10-20 16:07:31 Z,10.10.10.30,10.10.10.10,6,tcp
2868,2015-10-20 16:07:32 Z,10.10.10.10,10.10.10.30,7,tcp
2869,2015-10-20 16:07:32 Z,10.10.10.10,10.10.10.30,7,tcp
2870,2015-10-20 16:07:32 Z,10.10.10.30,10.10.10.10,6,tcp
2871,2015-10-20 16:07:33 Z,10.10.10.10,10.10.10.30,7,tcp
2872,2015-10-20 16:07:33 Z,10.10.10.30,10.10.10.10,6,tcp
2873,2015-10-20 16:07:34 Z,10.10.10.10,10.10.10.30,7,tcp
2874,2015-10-20 16:07:34 Z,10.10.10.30,10.10.10.10,5,tcp
2875,2015-10-20 16:07:35 Z,10.10.10.10,10.10.10.30,7,tcp
2876,2015-10-20 16:07:35 Z,10.10.10.10,10.10.10.30,7,tcp
2877,2015-10-20 16:07:35 Z,10.10.10.30,10.10.10.10,5,tcp
2878,2015-10-20 16:07:36 Z,10.10.10.10,10.10.10.30,7,tcp
2879,2015-10-20 16:07:36 Z,10.10.10.30,10.10.10.10,5,tcp
2880,2015-10-20 16:07:37 Z,10.10.10.10,10.10.10.30,7,tcp
2881,2015-10-20 16:07:37 Z,10.10.10.30,10.10.10.10,5,tcp
2882,2015-10-20 16:07:38 Z,10.10.10.30,10.10.10.10,5,tcp
2883,2015-10-20 16:07:39 Z,10.10.10.30,10.10.10.10,5,tcp
2884,2015-10-20 16:07:40 Z,10.10.10.10,10.10.10.30,7,tcp
2885,2015-10-20 16:07:40 Z,10.10.10.30,10.10.10.10,5,tcp
2886,2015-10-20 16:07:41 Z,192.168.89.2,8.8.8.8,1,udp
2887,2015-10-20 16:07:41 Z,10.10.10.30,10.10.10.10,5,tcp
2888,2015-10-20 16:07:42 Z,10.10.10.30,10.10.10.10,5,tcp
2889,2015-10-20 16:07:43 Z,10.10.10.10,10.10.10.30,7,tcp
2890,2015-10-20 16:07:43 Z,10.10.10.30,10.10.10.10,5,tcp
2891,2015-10-20 16:07:44 Z,10.10.10.10,10.10.10.30,7,tcp
2892,2015-10-20 16:07:44 Z,10.10.10.30,10.10.10.10,5,tcp
2893,2015-10-20 16:07:45 Z,10.10.10.10,10.10.10.30,7,tcp
2894,2015-10-20 16:07:45 Z,10.10.10.10,10.10.10.30,7,tcp
2895,2015-10-20 16:07:45 Z,10.10.10.30,10.10.10.10,5,tcp
2896,2015-10-20 16:07:46 Z,10.10.10.30,10.10.10.10,5,tcp
2897,2015-10-20 16:07:47 Z,10.10.10.10,10.10.10.30,7,tcp
2898,2015-10-20 16:07:47 Z,10.10.10.10,10.10.10.30,7,tcp
2899,2015-10-20 16:07:47 Z,10.10.10.30,10.10.10.10,5,tcp
2900,2015-10-20 16:07:48 Z,10.10.10.10,10.10.10.30,7,tcp
2901,2015-10-20 16:07:48 Z,10.10.10.30,10.10.10.10,5,tcp
2902,2015-10-20 16:07:49 Z,10.10.10.30,10.10.10.10,5,tcp
2903,2015-10-20 16:07:50 Z,10.10.10.30,10.10.10.10,5,tcp
2904,2015-10-20 16:07:51 Z,192.168.89.2,8.8.8.8,1,udp
2905,2015-10-20 16:07:51 Z,10.10.10.30,10.10.10.10,5,tcp
2906,2015-10-20 16:07:52 Z,10.10.10.30,10.10.10.10,5,tcp
2907,2015-10-20 16:07:53 Z,10.10.10.30,10.10.10.10,5,tcp
2908,2015-10-20 16:07:54 Z,10.10.10.30,10.10.10.10,5,tcp
2909,2015-10-20 16:07:55 Z,10.10.10.30,10.10.10.10,5,tcp
2910,2015-10-20 16:07:56 Z,10.10.10.30,10.10.10.10,5,tcp
2911,2015-10-20 16:07:57 Z,10.10.10.30,10.10.10.10,5,tcp
2912,2015-10-20 16:07:58 Z,10.10.10.30,10.10.10.10,5,tcp
2913,2015-10-20 16:07:59 Z,10.10.10.30,10.10.10.10,5,tcp
2914,2015-10-20 16:08:00 Z,10.10.10.30,10.10.10.10,5,tcp
2915,2015-10-20 16:08:01 Z,192.168.89.2,8.8.8.8,1,udp
2916,2015-10-20 16:08:01 Z,10.10.10.30,10.10.10.10,5,tcp
2917,2015-10-20 16:08:02 Z,10.10.10.30,10.10.10.10,5,tcp
2918,2015-10-20 16:08:03 Z,10.10.10.30,10.10.10.10,5,tcp
2919,2015-10-20 16:08:04 Z,10.10.10.30,10.10.10.10,4,tcp
2920,2015-10-20 16:08:05 Z,10.10.10.30,10.10.10.10,4,tcp
2921,2015-10-20 16:08:06 Z,10.10.10.30,10.10.10.10,4,tcp
2922,2015-10-20 16:08:08 Z,10.10.10.30,10.10.10.10,4,tcp
2923,2015-10-20 16:08:08 Z,10.10.10.30,10.10.10.10,4,tcp
2924,2015-10-20 16:08:10 Z,10.10.10.30,10.10.10.10,4,tcp
2925,2015-10-20 16:08:10 Z,10.10.10.30,10.10.10.10,4,tcp
2926,2015-10-20 16:08:11 Z,192.168.89.2,8.8.8.8,1,udp
2927,2015-10-20 16:08:12 Z,10.10.10.30,10.10.10.10,4,tcp
2928,2015-10-20 16:08:12 Z,10.10.10.30,10.10.10.10,4,tcp
2929,2015-10-20 16:08:14 Z,10.10.10.30,10.10.10.10,4,tcp
2930,2015-10-20 16:08:14 Z,10.10.10.30,10.10.10.10,4,tcp
2931,2015-10-20 16:08:16 Z,10.10.10.30,10.10.10.10,4,tcp
2932,2015-10-20 16:08:16 Z,10.10.10.30,10.10.10.10,4,tcp
2933,2015-10-20 16:08:18 Z,10.10.10.30,10.10.10.10,4,tcp
2934,2015-10-20 16:08:18 Z,10.10.10.30,10.10.10.10,4,tcp
2935,2015-10-20 16:08:20 Z,10.10.10.30,10.10.10.10,4,tcp
2936,2015-10-20 16:08:20 Z,10.10.10.30,10.10.10.10,4,tcp
2937,2015-10-20 16:08:21 Z,192.168.89.2,8.8.8.8,1,udp
2938,2015-10-20 16:08:22 Z,10.10.10.30,10.10.10.10,4,tcp
2939,2015-10-20 16:08:22 Z,10.10.10.30,10.10.10.10,4,tcp
2940,2015-10-20 16:08:24 Z,10.10.10.30,10.10.10.10,4,tcp
2941,2015-10-20 16:08:24 Z,10.10.10.30,10.10.10.10,4,tcp
2942,2015-10-20 16:08:26 Z,10.10.10.30,10.10.10.10,4,tcp
2943,2015-10-20 16:08:27 Z,10.10.10.30,10.10.10.10,4,tcp
2944,2015-10-20 16:08:28 Z,10.10.10.30,10.10.10.10,4,tcp
2945,2015-10-20 16:08:29 Z,10.10.10.30,10.10.10.10,4,tcp
2946,2015-10-20 16:08:30 Z,10.10.10.30,10.10.10.10,4,tcp
2947,2015-10-20 16:08:31 Z,10.10.10.30,10.10.10.10,4,tcp
2948,2015-10-20 16:08:31 Z,192.168.89.2,8.8.8.8,1,udp
2949,2015-10-20 16:08:32 Z,10.10.10.30,10.10.10.10,4,tcp
2950,2015-10-20 16:08:33 Z,10.10.10.30,10.10.10.10,4,tcp
2951,2015-10-20 16:08:34 Z,10.10.10.30,10.10.10.10,3,tcp
2952,2015-10-20 16:08:35 Z,10.10.10.30,10.10.10.10,3,tcp
2953,2015-10-20 16:08:36 Z,10.10.10.30,10.10.10.10,3,tcp
2954,2015-10-20 16:08:37 Z,10.10.10.30,10.10.10.10,3,tcp
2955,2015-10-20 16:08:38 Z,10.10.10.30,10.10.10.10,3,tcp
2956,2015-10-20 16:08:39 Z,10.10.10.30,10.10.10.10,3,tcp
2957,2015-10-20 16:08:40 Z,10.10.10.30,10.10.10.10,3,tcp
2958,2015-10-20 16:08:41 Z,10.10.10.30,10.10.10.10,3,tcp
2959,2015-10-20 16:08:41 Z,192.168.89.2,8.8.8.8,1,udp
2960,2015-10-20 16:08:42 Z,10.10.10.30,10.10.10.10,3,tcp
2961,2015-10-20 16:08:43 Z,10.10.10.30,10.10.10.10,3,tcp
2962,2015-10-20 16:08:44 Z,10.10.10.30,10.10.10.10,3,tcp
2963,2015-10-20 16:08:45 Z,10.10.10.30,10.10.10.10,3,tcp
2964,2015-10-20 16:08:46 Z,10.10.10.30,10.10.10.10,3,tcp
2965,2015-10-20 16:08:47 Z,10.10.10.30,10.10.10.10,3,tcp
2966,2015-10-20 16:08:48 Z,10.10.10.30,10.10.10.10,3,tcp
2967,2015-10-20 16:08:49 Z,10.10.10.30,10.10.10.10,3,tcp
2968,2015-10-20 16:08:50 Z,10.10.10.30,10.10.10.10,3,tcp
2969,2015-10-20 16:08:51 Z,10.10.10.30,10.10.10.10,3,tcp
2970,2015-10-20 16:08:51 Z,192.168.89.2,8.8.8.8,1,udp
2971,2015-10-20 16:08:52 Z,10.10.10.30,10.10.10.10,3,tcp
2972,2015-10-20 16:08:53 Z,10.10.10.30,10.10.10.10,3,tcp
2973,2015-10-20 16:08:54 Z,10.10.10.30,10.10.10.10,3,tcp
2974,2015-10-20 16:08:55 Z,10.10.10.30,10.10.10.10,3,tcp
2975,2015-10-20 16:08:56 Z,10.10.10.30,10.10.10.10,3,tcp
2976,2015-10-20 16:08:57 Z,10.10.10.30,10.10.10.10,3,tcp
2977,2015-10-20 16:08:58 Z,10.10.10.30,10.10.10.10,2,tcp
2978,2015-10-20 16:08:59 Z,10.10.10.30,10.10.10.10,2,tcp
2979,2015-10-20 16:09:00 Z,10.10.10.30,10.10.10.10,2,tcp
2980,2015-10-20 16:09:01 Z,10.10.10.30,10.10.10.10,2,tcp
2981,2015-10-20 16:09:01 Z,192.168.89.2,8.8.8.8,1,udp
2982,2015-10-20 16:09:02 Z,10.10.10.30,10.10.10.10,2,tcp
2983,2015-10-20 16:09:03 Z,10.10.10.30,10.10.10.10,2,tcp
2984,2015-10-20 16:09:04 Z,10.10.10.30,10.10.10.10,6,tcp
2985,2015-10-20 16:09:05 Z,10.10.10.30,10.10.10.10,6,tcp
2986,2015-10-20 16:09:06 Z,10.10.10.30,10.10.10.10,6,tcp
2987,2015-10-20 16:09:07 Z,10.10.10.30,10.10.10.10,6,tcp
2988,2015-10-20 16:09:08 Z,10.10.10.30,10.10.10.10,6,tcp
2989,2015-10-20 16:09:09 Z,10.10.10.10,10.10.10.30,2,tcp
2990,2015-10-20 16:09:09 Z,10.10.10.10,10.10.10.30,4,tcp
2991,2015-10-20 16:09:09 Z,10.10.10.10,10.10.10.30,7,tcp
2992,2015-10-20 16:09:09 Z,10.10.10.10,10.10.10.30,6,tcp
2993,2015-10-20 16:09:09 Z,10.10.10.30,10.10.10.10,6,tcp
2994,2015-10-20 16:09:09 Z,10.10.10.10,10.10.10.30,3,tcp
2995,2015-10-20 16:09:09 Z,10.10.10.10,10.10.10.30,3,tcp
2996,2015-10-20 16:09:09 Z,10.10.10.10,10.10.10.30,5,tcp
2997,2015-10-20 16:09:09 Z,10.10.10.10,10.10.10.30,6,tcp
2998,2015-10-20 16:09:09 Z,10.10.10.10,10.10.10.30,4,tcp
2999,2015-10-20 16:09:09 Z,10.10.10.10,10.10.10.30,2,tcp
3000,2015-10-20 16:09:10 Z,10.10.10.30,10.10.10.10,6,tcp
3001,2015-10-20 16:09:10 Z,10.10.10.10,10.10.10.30,7,tcp
3002,2015-10-20 16:09:11 Z,10.10.10.10,10.10.10.30,7,tcp
3003,2015-10-20 16:09:11 Z,10.10.10.30,10.10.10.10,6,tcp
3004,2015-10-20 16:09:11 Z,10.10.10.10,10.10.10.30,7,tcp
3005,2015-10-20 16:09:11 Z,10.10.10.10,10.10.10.30,7,tcp
3006,2015-10-20 16:09:11 Z,192.168.89.2,8.8.8.8,1,udp
3007,2015-10-20 16:09:12 Z,10.10.10.10,10.10.10.30,7,tcp
3008,2015-10-20 16:09:12 Z,10.10.10.30,10.10.10.10,6,tcp
3009,2015-10-20 16:09:12 Z,10.10.10.10,10.10.10.30,7,tcp
3010,2015-10-20 16:09:12 Z,10.10.10.10,10.10.10.30,7,tcp
3011,2015-10-20 16:09:13 Z,10.10.10.10,10.10.10.30,7,tcp
3012,2015-10-20 16:09:13 Z,10.10.10.30,10.10.10.10,6,tcp
3013,2015-10-20 16:09:13 Z,10.10.10.10,10.10.10.30,7,tcp
3014,2015-10-20 16:09:13 Z,10.10.10.10,10.10.10.30,7,tcp
3015,2015-10-20 16:09:14 Z,10.10.10.10,10.10.10.30,7,tcp
3016,2015-10-20 16:09:14 Z,10.10.10.30,10.10.10.10,6,tcp
3017,2015-10-20 16:09:14 Z,10.10.10.10,10.10.10.30,7,tcp
3018,2015-10-20 16:09:14 Z,10.10.10.10,10.10.10.30,7,tcp
3019,2015-10-20 16:09:15 Z,10.10.10.30,10.10.10.10,6,tcp
3020,2015-10-20 16:09:16 Z,10.10.10.10,10.10.10.30,7,tcp
3021,2015-10-20 16:09:16 Z,10.10.10.30,10.10.10.10,6,tcp
3022,2015-10-20 16:09:16 Z,10.10.10.10,10.10.10.30,7,tcp
3023,2015-10-20 16:09:16 Z,10.10.10.10,10.10.10.30,7,tcp
3024,2015-10-20 16:09:17 Z,10.10.10.10,10.10.10.30,7,tcp
3025,2015-10-20 16:09:17 Z,10.10.10.30,10.10.10.10,6,tcp
3026,2015-10-20 16:09:17 Z,10.10.10.10,10.10.10.30,7,tcp
3027,2015-10-20 16:09:18 Z,10.10.10.10,10.10.10.30,7,tcp
3028,2015-10-20 16:09:18 Z,10.10.10.30,10.10.10.10,6,tcp
3029,2015-10-20 16:09:18 Z,10.10.10.10,10.10.10.30,7,tcp
3030,2015-10-20 16:09:19 Z,10.10.10.10,10.10.10.30,7,tcp
3031,2015-10-20 16:09:19 Z,10.10.10.30,10.10.10.10,5,tcp
3032,2015-10-20 16:09:19 Z,10.10.10.10,10.10.10.30,7,tcp
3033,2015-10-20 16:09:20 Z,10.10.10.10,10.10.10.30,7,tcp
3034,2015-10-20 16:09:20 Z,10.10.10.10,10.10.10.30,7,tcp
3035,2015-10-20 16:09:20 Z,10.10.10.30,10.10.10.10,5,tcp
3036,2015-10-20 16:09:20 Z,10.10.10.10,10.10.10.30,7,tcp
3037,2015-10-20 16:09:20 Z,10.10.10.10,10.10.10.30,7,tcp
3038,2015-10-20 16:09:21 Z,10.10.10.10,10.10.10.30,7,tcp
3039,2015-10-20 16:09:21 Z,10.10.10.30,10.10.10.10,5,tcp
3040,2015-10-20 16:09:21 Z,10.10.10.10,10.10.10.30,7,tcp
3041,2015-10-20 16:09:21 Z,192.168.89.2,8.8.8.8,1,udp
3042,2015-10-20 16:09:22 Z,10.10.10.10,10.10.10.30,7,tcp
3043,2015-10-20 16:09:22 Z,10.10.10.30,10.10.10.10,5,tcp
3044,2015-10-20 16:09:22 Z,10.10.10.10,10.10.10.30,7,tcp
3045,2015-10-20 16:09:22 Z,10.10.10.10,10.10.10.30,7,tcp
3046,2015-10-20 16:09:22 Z,10.10.10.10,10.10.10.30,7,tcp
3047,2015-10-20 16:09:23 Z,10.10.10.10,10.10.10.30,7,tcp
3048,2015-10-20 16:09:23 Z,10.10.10.30,10.10.10.10,5,tcp
3049,2015-10-20 16:09:23 Z,10.10.10.10,10.10.10.30,7,tcp
3050,2015-10-20 16:09:23 Z,10.10.10.10,10.10.10.30,7,tcp
3051,2015-10-20 16:09:24 Z,10.10.10.10,10.10.10.30,7,tcp
3052,2015-10-20 16:09:24 Z,10.10.10.30,10.10.10.10,5,tcp
3053,2015-10-20 16:09:24 Z,10.10.10.10,10.10.10.30,7,tcp
3054,2015-10-20 16:09:25 Z,10.10.10.10,10.10.10.30,7,tcp
3055,2015-10-20 16:09:25 Z,10.10.10.30,10.10.10.10,5,tcp
3056,2015-10-20 16:09:25 Z,10.10.10.10,10.10.10.30,7,tcp
3057,2015-10-20 16:09:26 Z,10.10.10.10,10.10.10.30,7,tcp
3058,2015-10-20 16:09:26 Z,10.10.10.30,10.10.10.10,5,tcp
3059,2015-10-20 16:09:26 Z,10.10.10.10,10.10.10.30,7,tcp
3060,2015-10-20 16:09:26 Z,10.10.10.10,10.10.10.30,7,tcp
3061,2015-10-20 16:09:27 Z,10.10.10.10,10.10.10.30,7,tcp
3062,2015-10-20 16:09:27 Z,10.10.10.30,10.10.10.10,5,tcp
3063,2015-10-20 16:09:27 Z,10.10.10.10,10.10.10.30,7,tcp
3064,2015-10-20 16:09:28 Z,10.10.10.10,10.10.10.30,7,tcp
3065,2015-10-20 16:09:28 Z,10.10.10.30,10.10.10.10,5,tcp
3066,2015-10-20 16:09:28 Z,10.10.10.10,10.10.10.30,7,tcp
3067,2015-10-20 16:09:29 Z,10.10.10.30,10.10.10.10,5,tcp
3068,2015-10-20 16:09:29 Z,10.10.10.10,10.10.10.30,7,tcp
3069,2015-10-20 16:09:30 Z,10.10.10.30,10.10.10.10,5,tcp
3070,2015-10-20 16:09:31 Z,10.10.10.30,10.10.10.10,5,tcp
3071,2015-10-20 16:09:31 Z,192.168.89.2,8.8.8.8,1,udp
3072,2015-10-20 16:09:32 Z,10.10.10.30,10.10.10.10,5,tcp
3073,2015-10-20 16:09:32 Z,10.10.10.10,10.10.10.30,7,tcp
3074,2015-10-20 16:09:32 Z,10.10.10.10,10.10.10.30,7,tcp
3075,2015-10-20 16:09:32 Z,10.10.10.10,10.10.10.30,7,tcp
3076,2015-10-20 16:09:33 Z,10.10.10.30,10.10.10.10,5,tcp
3077,2015-10-20 16:09:33 Z,10.10.10.10,10.10.10.30,7,tcp
3078,2015-10-20 16:09:33 Z,10.10.10.10,10.10.10.30,7,tcp
3079,2015-10-20 16:09:34 Z,10.10.10.30,10.10.10.10,5,tcp
3080,2015-10-20 16:09:35 Z,10.10.10.30,10.10.10.10,5,tcp
3081,2015-10-20 16:09:36 Z,10.10.10.30,10.10.10.10,5,tcp
3082,2015-10-20 16:09:37 Z,10.10.10.30,10.10.10.10,5,tcp
3083,2015-10-20 16:09:38 Z,10.10.10.30,10.10.10.10,5,tcp
3084,2015-10-20 16:09:39 Z,10.10.10.30,10.10.10.10,5,tcp
3085,2015-10-20 16:09:40 Z,10.10.10.30,10.10.10.10,5,tcp
3086,2015-10-20 16:09:41 Z,10.10.10.30,10.10.10.10,5,tcp
3087,2015-10-20 16:09:41 Z,192.168.89.2,8.8.8.8,1,udp
3088,2015-10-20 16:09:42 Z,10.10.10.30,10.10.10.10,5,tcp
3089,2015-10-20 16:09:43 Z,10.10.10.30,10.10.10.10,5,tcp
3090,2015-10-20 16:09:44 Z,10.10.10.30,10.10.10.10,5,tcp
3091,2015-10-20 16:09:45 Z,10.10.10.30,10.10.10.10,5,tcp
3092,2015-10-20 16:09:46 Z,10.10.10.30,10.10.10.10,5,tcp
3093,2015-10-20 16:09:47 Z,10.10.10.30,10.10.10.10,5,tcp
3094,2015-10-20 16:09:48 Z,10.10.10.30,10.10.10.10,5,tcp
3095,2015-10-20 16:09:49 Z,10.10.10.30,10.10.10.10,4,tcp
3096,2015-10-20 16:09:50 Z,10.10.10.30,10.10.10.10,4,tcp
3097,2015-10-20 16:09:51 Z,10.10.10.30,10.10.10.10,4,tcp
3098,2015-10-20 16:09:51 Z,192.168.89.2,8.8.8.8,1,udp
3099,2015-10-20 16:09:52 Z,10.10.10.30,10.10.10.10,4,tcp
3100,2015-10-20 16:09:53 Z,10.10.10.30,10.10.10.10,4,tcp
3101,2015-10-20 16:09:54 Z,10.10.10.30,10.10.10.10,4,tcp
3102,2015-10-20 16:09:55 Z,10.10.10.30,10.10.10.10,4,tcp
3103,2015-10-20 16:09:56 Z,10.10.10.30,10.10.10.10,4,tcp
3104,2015-10-20 16:09:57 Z,10.10.10.30,10.10.10.10,4,tcp
3105,2015-10-20 16:09:58 Z,10.10.10.30,10.10.10.10,4,tcp
3106,2015-10-20 16:09:59 Z,10.10.10.30,10.10.10.10,4,tcp
3107,2015-10-20 16:10:00 Z,10.10.10.30,10.10.10.10,4,tcp
3108,2015-10-20 16:10:01 Z,10.10.10.30,10.10.10.10,4,tcp
3109,2015-10-20 16:10:01 Z,192.168.89.2,8.8.8.8,1,udp
3110,2015-10-20 16:10:02 Z,10.10.10.30,10.10.10.10,4,tcp
3111,2015-10-20 16:10:03 Z,10.10.10.30,10.10.10.10,4,tcp
3112,2015-10-20 16:10:04 Z,10.10.10.30,10.10.10.10,4,tcp
3113,2015-10-20 16:10:05 Z,10.10.10.30,10.10.10.10,4,tcp
3114,2015-10-20 16:10:06 Z,10.10.10.30,10.10.10.10,4,tcp
3115,2015-10-20 16:10:07 Z,10.10.10.30,10.10.10.10,4,tcp
3116,2015-10-20 16:10:08 Z,10.10.10.30,10.10.10.10,4,tcp
3117,2015-10-20 16:10:09 Z,10.10.10.30,10.10.10.10,4,tcp
3118,2015-10-20 16:10:10 Z,10.10.10.30,10.10.10.10,4,tcp
3119,2015-10-20 16:10:11 Z,10.10.10.30,10.10.10.10,4,tcp
3120,2015-10-20 16:10:11 Z,192.168.89.2,8.8.8.8,1,udp
3121,2015-10-20 16:10:12 Z,10.10.10.30,10.10.10.10,4,tcp
3122,2015-10-20 16:10:13 Z,10.10.10.30,10.10.10.10,4,tcp
3123,2015-10-20 16:10:14 Z,10.10.10.30,10.10.10.10,4,tcp
3124,2015-10-20 16:10:15 Z,10.10.10.30,10.10.10.10,4,tcp
3125,2015-10-20 16:10:16 Z,10.10.10.30,10.10.10.10,4,tcp
3126,2015-10-20 16:10:17 Z,10.10.10.30,10.10.10.10,4,tcp
3127,2015-10-20 16:10:18 Z,10.10.10.30,10.10.10.10,4,tcp
3128,2015-10-20 16:10:19 Z,10.10.10.30,10.10.10.10,3,tcp
3129,2015-10-20 16:10:20 Z,10.10.10.30,10.10.10.10,3,tcp
3130,2015-10-20 16:10:21 Z,10.10.10.30,10.10.10.10,3,tcp
3131,2015-10-20 16:10:21 Z,192.168.89.2,8.8.8.8,1,udp
3132,2015-10-20 16:10:22 Z,10.10.10.30,10.10.10.10,3,tcp
3133,2015-10-20 16:10:23 Z,10.10.10.30,10.10.10.10,3,tcp
3134,2015-10-20 16:10:24 Z,10.10.10.30,10.10.10.10,3,tcp
3135,2015-10-20 16:10:25 Z,10.10.10.30,10.10.10.10,3,tcp
3136,2015-10-20 16:10:26 Z,10.10.10.30,10.10.10.10,3,tcp
3137,2015-10-20 16:10:27 Z,10.10.10.30,10.10.10.10,3,tcp
3138,2015-10-20 16:10:28 Z,10.10.10.30,10.10.10.10,3,tcp
3139,2015-10-20 16:10:29 Z,10.10.10.30,10.10.10.10,3,tcp
3140,2015-10-20 16:10:30 Z,10.10.10.30,10.10.10.10,3,tcp
3141,2015-10-20 16:10:31 Z,192.168.89.2,8.8.8.8,1,udp
3142,2015-10-20 16:10:31 Z,10.10.10.30,10.10.10.10,3,tcp
3143,2015-10-20 16:10:32 Z,10.10.10.30,10.10.10.10,3,tcp
3144,2015-10-20 16:10:33 Z,10.10.10.30,10.10.10.10,3,tcp
3145,2015-10-20 16:10:34 Z,10.10.10.30,10.10.10.10,3,tcp
3146,2015-10-20 16:10:35 Z,10.10.10.30,10.10.10.10,3,tcp
3147,2015-10-20 16:10:36 Z,10.10.10.30,10.10.10.10,3,tcp
3148,2015-10-20 16:10:37 Z,10.10.10.30,10.10.10.10,3,tcp
3149,2015-10-20 16:10:38 Z,10.10.10.30,10.10.10.10,3,tcp
3150,2015-10-20 16:10:39 Z,10.10.10.30,10.10.10.10,3,tcp
3151,2015-10-20 16:10:40 Z,10.10.10.30,10.10.10.10,3,tcp
3152,2015-10-20 16:10:41 Z,192.168.89.2,8.8.8.8,1,udp
3153,2015-10-20 16:10:41 Z,10.10.10.30,10.10.10.10,3,tcp
3154,2015-10-20 16:10:42 Z,10.10.10.30,10.10.10.10,2,tcp
3155,2015-10-20 16:10:43 Z,10.10.10.30,10.10.10.10,2,tcp
3156,2015-10-20 16:10:44 Z,10.10.10.30,10.10.10.10,2,tcp
3157,2015-10-20 16:10:45 Z,10.10.10.30,10.10.10.10,2,tcp
3158,2015-10-20 16:10:46 Z,10.10.10.30,10.10.10.10,2,tcp
3159,2015-10-20 16:10:47 Z,10.10.10.30,10.10.10.10,2,tcp
3160,2015-10-20 16:10:48 Z,192.168.89.2,8.8.8.8,3,udp
3161,2015-10-20 16:10:49 Z,10.10.10.30,10.10.10.10,6,tcp
3162,2015-10-20 16:10:49 Z,10.10.10.30,10.10.10.10,6,tcp
3163,2015-10-20 16:10:51 Z,10.10.10.30,10.10.10.10,6,tcp
3164,2015-10-20 16:10:51 Z,192.168.89.2,8.8.8.8,1,udp
3165,2015-10-20 16:10:51 Z,10.10.10.30,10.10.10.10,6,tcp
3166,2015-10-20 16:10:53 Z,10.10.10.30,10.10.10.10,6,tcp
3167,2015-10-20 16:10:53 Z,10.10.10.30,10.10.10.10,6,tcp
3168,2015-10-20 16:10:54 Z,10.10.10.10,10.10.10.30,3,tcp
3169,2015-10-20 16:10:54 Z,10.10.10.10,10.10.10.30,4,tcp
3170,2015-10-20 16:10:54 Z,10.10.10.10,10.10.10.30,6,tcp
3171,2015-10-20 16:10:54 Z,10.10.10.10,10.10.10.30,5,tcp
3172,2015-10-20 16:10:54 Z,10.10.10.10,10.10.10.30,6,tcp
3173,2015-10-20 16:10:54 Z,10.10.10.10,10.10.10.30,2,tcp
